reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cleaned_content,sentiment_before,sentiment_after
36c88169-4e09-463e-a624-3b64705b617c,coffea latte,https://play-lh.googleusercontent.com/a/ACg8ocJkkpPVk8YbJkK2MypTa3FUzHjvKnTOqxDD3T33r4jiIm8HpQ=mo,"aku suka banget game ini,,selain itu game ini juga ada map yang berguna untuk mengasah otak kita seperti tebak-tebakan😁👍🏻👍🏻",5,0,,2026-04-07 20:53:29,,,,suka banget game game map guna asah otak tebak tebak,positif,positif
4ecbdba3-c999-4717-840a-d9b1e8d51717,Muhammad Zaeem,https://play-lh.googleusercontent.com/a/ACg8ocJZX1MyFTk9BfMFeHgwPeddTpx6eeNilYu9Nn6pvjp7_wiTsw=mo,bagus,5,0,2.715.1115,2026-04-07 20:49:57,,,2.715.1115,bagus,positif,positif
9e34d1e1-60fe-44bb-80bb-7ffac130039a,Nunung Zuber,https://play-lh.googleusercontent.com/a/ACg8ocI6u69F97v9m0k7mUYsQzjmcMKf2NsAQhRLW1oV6bMBoOAf_A=mo,game ini tidak iklan dan seru di Main in,5,0,,2026-04-07 20:46:54,,,,game iklan neg seru main,positif,positif
91d60b02-004d-4b74-aef1-93fa5de39b27,sᥲfᥲ Ni,https://play-lh.googleusercontent.com/a-/ALV-UjXXOJPtiUFh486QmFpP-rB7O-42x20dqo9T9dn45ptUpozvdbar,"akuu suka banget sama game ini, cuma ada kekurangan aja kayak ngebug dan lain lain semoga di notice roblox",5,0,2.711.876,2026-04-07 20:46:49,,,2.711.876,akuu suka banget game kurang aja kayak ngebug moga notice roblox,positif,positif
a9ae3b50-be8b-4ddf-97e8-51f59dbac5a0,Azzel Arkhan,https://play-lh.googleusercontent.com/a/ACg8ocI3l41l8lLkIxdNyROQvvNvoDI-YXDLU-_fsuwH-CnoSrDHaQ=mo,sumpah gamenya ngelag ngelag saat main mau masuk map lain beberapa bisa tapi nunggu lama ada juga pas udah masuk tapi malah masih tegak lurus tidak mengikuti arah hp tolong dong game nya jangan bikin orang bete dan gak mood main males banget deh😡😡😤😮‍💨,1,0,,2026-04-07 20:44:45,,,,sumpah gamenya ngelag ngelag main masuk map nunggu pas udah masuk tegak lurus ikut neg arah tolong game nya bikin neg orang bete mood neg main males banget deh,negatif,negatif
be517716-c3db-4957-8937-1979943c6bc0,Alna Salsa,https://play-lh.googleusercontent.com/a/ACg8ocKNFKI8ZGo7lSq1ll_H283ZbT7rGy8wO2LMbEP_Ql-Q7mjnLw=mo,gem patah2x bagi hp kentang,1,0,,2026-04-07 20:44:23,,,,gem patahx kentang,negatif,positif
4a55d3aa-a615-4483-8519-c60539dc3a8b,Jejernita Hasibuan,https://play-lh.googleusercontent.com/a-/ALV-UjXZWg0it1fdDwwjj5sXHhFRH23vnw2EunEVACWcv6cvKi4QIK1o,Game ini sangat bagus aku sangat suka,5,0,2.702.632,2026-04-07 20:43:41,,,2.702.632,game bagus suka,positif,positif
f761aac5-3780-4566-86d9-f26b190f7ce6,Hinata Hinata,https://play-lh.googleusercontent.com/a/ACg8ocKkwO6N8667oj3SpvPI-D6DD1qLRQpq9yTi8mbmFb22OFKDoQ=mo,brrik bngt gabisa masuk alasanya jaringan eror padahal sebelumnya bisa kocak Roblox mana udh top up lagi rugii' kwkwk gaush di download lagi ni game kalau gamau nyesel,1,0,,2026-04-07 20:42:21,,,,brrik bngt gabisa masuk alasanya jaring eror kocak roblox udh top rugi kwkwk gaush download game gamau nyesel,negatif,negatif
6f28bfd8-3390-436e-b7f3-00c8a8a78141,Imam Wahyudi,https://play-lh.googleusercontent.com/a/ACg8ocKMot_zvsQOhhI_8MY86MxThwOOX9UFJcsE3XfvRaDmG6HKww=mo,"update sampah cik, berat lagi ngeleg banget, yg buat kikir😔",1,0,2.715.1115,2026-04-07 20:42:11,,,2.715.1115,update sampah cik berat ngeleg banget kikir,negatif,negatif
ac171c34-88ab-451d-8eda-50dd28f6806b,Amor3 Juan,https://play-lh.googleusercontent.com/a/ACg8ocIUIno2ofV4Nwg1KDtLQ1ndUsrxSkQys3rphVkS_o3P9ZZ6rg=mo,roblox bisa gk harga robux turun Karna banyak yang punya robux malah ngehina males kata nya bakalan di ban tau tau enggak🥲,5,0,,2026-04-07 20:41:22,,,,roblox harga robux turun karna robux ngehina males nya ban tau tau enggak,positif,positif
9359ccc2-538b-4ed8-b00c-58f5e72d37dd,Jabal rahmat,https://play-lh.googleusercontent.com/a/ACg8ocJ8f6HZzO_Fof9VlIBZ9yCf2tiEVhXhyFETlxzy6GSUYMFToA=mo,aku ingin dapat roboxx 1000 gatiss,4,0,2.715.1115,2026-04-07 20:37:00,,,2.715.1115,roboxx gatiss,positif,positif
46c139a9-83f0-43d2-8445-90c6ff6cfa1e,Zahro Jaro,https://play-lh.googleusercontent.com/a/ACg8ocITIX052fA6oGqWQTgvAzYb4M8-HPEhdToOMxYlEyrShYymBw=mo,lebih bagus Dari pada game main vix raja permaianan🤩🤩,5,0,2.714.1096,2026-04-07 20:35:33,,,2.714.1096,bagus game main vix raja permaianan,positif,positif
ee24619b-9d29-47f0-bc59-93699fa57968,Anti 123,https://play-lh.googleusercontent.com/a/ACg8ocKjG8XnBfHTYjALGqz8a1RRnPZnn7pbMZVLg_LC2HF00Xpeeg=mo,Gak Bisa Chat Tapi Pengalaman Seru,3,0,2.715.1115,2026-04-07 20:34:26,,,2.715.1115,bisa neg chat alam seru,netral,positif
d640f9f3-4448-4e80-8086-24493452ded7,Nining Nining,https://play-lh.googleusercontent.com/a/ACg8ocKWCZFjE2IOzxvHV2dxyqQcJghTvZ1KlcMsocUbSCxn3YEByQ=mo,game nya buruk dan selalu diconect,1,0,2.715.1115,2026-04-07 20:31:35,,,2.715.1115,game nya buruk diconect,negatif,negatif
c5d35dc0-4c47-47c6-acb2-adf93bcc5514,Supriandi Andi,https://play-lh.googleusercontent.com/a/ACg8ocL-B4WKIPR8L0ZcQ_ijyNKN4SmeWW6VOuQGghu9rqAoLya5_Q=mo,sangat seru,5,0,2.714.1096,2026-04-07 20:31:08,,,2.714.1096,seru,positif,positif
c4e6fe3b-9749-4eb5-ba97-abd474eaf3b0,Ismiati Wardoyo,https://play-lh.googleusercontent.com/a/ACg8ocJYDW3YR5m3ZqjmRcZCqeM00ckVGV5jDKZIX8a7WbIJrgnlbw=mo,sangat bagus,5,0,2.715.1115,2026-04-07 20:30:05,,,2.715.1115,bagus,positif,positif
3d20b382-222e-4d21-8f91-d5139c37e8f7,Fiqoh,https://play-lh.googleusercontent.com/a-/ALV-UjUnZOf3uLNbXpTtE5wttG3_I6VJuVVplTzZMcybDrEGR6gnfcE,mengapa kita harus verifikasi umur kita dan apa maksudnya ini 🔒: .............................,1,0,2.715.1115,2026-04-07 20:28:17,,,2.715.1115,verifikasi umur maksud,negatif,negatif
69986791-7be2-4346-87ce-8f9229e43163,FaHRi Gxz,https://play-lh.googleusercontent.com/a/ACg8ocI_9OOxYHv2-fmcmb_sWJXeikQvnbwokO0TFMGQNJvA4_gWtA=mo,gk seru,1,0,,2026-04-07 20:26:22,,,,seru,negatif,positif
a96a223d-29e8-4221-b760-047a818e088a,Jabar Run,https://play-lh.googleusercontent.com/a/ACg8ocKhamPmICMlP5lIGji38tCMhB5MB-mWyQAbC5e2f4Nqi76m-Q=mo,swru banget sola nya banyak game nya seru petualangan nya.juaga aku sangat senang karna bisa ngerasain rasanya main tower nya seru banget kalau bisa menang saat main tower.,5,0,,2026-04-07 20:26:15,,,,swru banget sola nya game nya seru tualang nya juaga senang karna ngerasain main tower nya seru banget menang main tower,positif,positif
170dc83f-144b-4f16-bf8e-97961f5191c8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GAME SAMPAH KENAPA DIBATASI,1,0,,2026-04-07 20:23:55,,,,game sampah batas,negatif,negatif
acdb0b8c-755a-457b-80a4-47061090d8f1,nasehah nasehah,https://play-lh.googleusercontent.com/a/ACg8ocK8A8lUaII77EdhuDCr8dMbUehgkYmgVytvwDAtrOoF_XiYPw=mo,game roblox bagus banget tapi kalo internet atau kouta sedikit bisa di diskonnek,5,0,2.711.876,2026-04-07 20:22:36,,,2.711.876,game roblox bagus banget kalo internet kouta diskonnek,positif,positif
32ef61b2-ba83-412d-8506-83e4c2b4b811,Ayi Rayyan,https://play-lh.googleusercontent.com/a/ACg8ocJE_ECigayBawF5HNaOK4KmH5CP0tH_OST52yl7KUJi670p3g=mo,bertemu player sus,3,0,,2026-04-07 20:21:24,,,,temu player sus,netral,positif
f09882c4-7a60-4439-ae88-c34add8145ce,Chiko Chiko,https://play-lh.googleusercontent.com/a-/ALV-UjVoAyiPHij0WhABYiu0l9IDOlsMFdxCCso9mU7Y-fz-9XXCfVch,"David if Roblox is your strength then who are you without it, (stop making rubbish updates dude)",1,2,2.715.1115,2026-04-07 20:20:57,,,2.715.1115,david roblox your strength then who are you without stop making rubbish updates dude,negatif,negatif
7e140931-73d7-42e6-91c1-184b64bb7311,Ivander arganta hantara Arga,https://play-lh.googleusercontent.com/a-/ALV-UjWO2MGgrmIghxMAbkuw7thfFU7XMT2UMZaD6kl4UfoKGUO4Skw,Bagus tapi katanya roblox bisa offline,4,1,2.711.876,2026-04-07 20:19:30,,,2.711.876,bagus roblox offline,positif,positif
cfc10b8e-d2bc-423d-afd2-4d60d433c42b,Aviva,https://play-lh.googleusercontent.com/a-/ALV-UjXc3rkyx_gr81uVBfBQGgNLh5vBx8lqUlyvfbvFBxjazFUbNNBn,aku sering main map BROKHEVE dan main tower Wall hop sangat seruuuuuu,5,0,2.715.1115,2026-04-07 20:19:07,,,2.715.1115,main map brokheve main tower wall hop seruuuuuu,positif,positif
775b7a4a-94b9-4b6a-ac45-1c1c3ea112fa,Asep Supriatna,https://play-lh.googleusercontent.com/a/ACg8ocIKJa_NWuAycFH3J2b-rISFx-saUeIbxObNiBmTpNzAdPmaIQ=mo,seru banget pero nya saya kasih bintang lima 😘😘,5,0,2.715.1115,2026-04-07 20:19:05,,,2.715.1115,seru banget pero nya kasih bintang,positif,positif
3fab869b-dc1e-4544-9d4a-431b03d67cc8,Ayana Hiliya,https://play-lh.googleusercontent.com/a/ACg8ocIVbXqiQWyO0eD0MAZlrjy70p92_t_rai06ZMxvP91ITvNq=mo,aku menykainya karena bisa mabar dan main map lain🫰,5,0,,2026-04-07 20:18:11,,,,menykainya mabar main map lain,positif,positif
83535a56-f912-4547-b562-de8eb1757c3c,S!t!e S!eBaD,https://play-lh.googleusercontent.com/a/ACg8ocILsB_ZV4rc1NoTPSk5yJh_86kLDurWdO1jpYGXt44e3XH4Hik=mo,maaf tolong perbaiki verifikasi chat 🙏,3,0,,2026-04-07 20:18:07,,,,maaf tolong baik verifikasi chat,netral,negatif
9f7ff9de-a113-4fec-8fa2-340ffba802cd,Yusnia Raditya,https://play-lh.googleusercontent.com/a-/ALV-UjVSZ868ZxuQfy7e34z-qHtjduK2x4znjV3zcdKOA9D7bBKwi9jL,semenjak chat dihapus saya tidak bisa berkomunikasi,4,0,2.715.1115,2026-04-07 20:17:07,,,2.715.1115,semenjak chat hapus bisa neg komunikasi,positif,negatif
f172617f-e048-47b7-b6f5-c46c93e8032c,Ada wiah,https://play-lh.googleusercontent.com/a/ACg8ocInIN6B5EicrUIEdJ6QhNKZj9EMTYLhQC_pW3-nZmTrmr3bSQ=mo,semua game seru,5,0,2.715.1115,2026-04-07 20:16:18,,,2.715.1115,game seru,positif,positif
df102338-12dc-4a9a-a08d-659966c8e5bf,Rio Purnama,https://play-lh.googleusercontent.com/a/ACg8ocLDFEFLGWlXhSMYEH9Tu8DLEqM7XUO-XYxVA8SvbHiefhaMCQ=mo,tidak bisa buka chat,1,0,,2026-04-07 20:08:45,,,,bisa neg buka chat,negatif,negatif
eb2aac0e-1aa8-41cb-9b20-669ea30a0e59,Yasin Lahay,https://play-lh.googleusercontent.com/a-/ALV-UjWi3IPoJ34w6_SCooDXsdnlqMWuB0iA6mCF6a4kHBt4OTRqFfs,mainanya kagak suka soalnya harus pakai voucher,2,0,,2026-04-07 20:08:39,,,,mainanya kagak suka pakai voucher,negatif,negatif
5c2d3e24-db39-43d1-80a3-ec5c1ebf6e4a,edi,https://play-lh.googleusercontent.com/a/ACg8ocLlyzUC9dwjZI0LHl1EpGDTczKYuG_R4-qCbJbZMv0Bq6pWOg=mo,aku pokok nya ga bisa ninggalin Roblox seharian aja udah prustasi dong🤭👊,5,0,,2026-04-07 20:08:14,,,,pokok nya bisa neg ninggalin roblox hari aja udah prustasi dong,positif,negatif
20b57bb4-b938-4fa9-b82e-8218db109990,TRALALELO TRALALA,https://play-lh.googleusercontent.com/a/ACg8ocICCGa9o-Txs8vD2_zAhDKx_5907jUOqqhvZZz3tX8Laqye5A=mo,kasihan David Beckham demi jadi realistis gamenya hapus banyak face bahkan mau hapus dead animation Legendary,1,0,,2026-04-07 20:05:16,,,,kasihan david beckham realistis gamenya hapus face hapus dead animation legendary,negatif,negatif
34f684d4-6a2e-44d9-a3aa-970431340c39,Muhammad Alif,https://play-lh.googleusercontent.com/a/ACg8ocLWLORUzHqeMZblbOFWPm8hdJ6jDgKhjQ28mZ2eKHQG7YmZVA=mo,bagus,5,0,,2026-04-07 20:04:30,,,,bagus,positif,positif
6826563b-1548-4296-b12f-48bb9cf316c7,muazzam alauddin,https://play-lh.googleusercontent.com/a/ACg8ocK1U_171zWRc5Ze7Oyhe85WeP9pcRyZiogkyLoSNI5sfdzElw=mo,seru tapi ada pembatasan usia,5,0,2.715.1115,2026-04-07 20:01:03,,,2.715.1115,seru batas usia,positif,positif
7b2dff95-9f02-47d8-a27a-97460910c9eb,Arvan,https://play-lh.googleusercontent.com/a-/ALV-UjW4kwlYuh3rbJjwh0WwEoDPeTIg9C-DwO1JIuxOGT9_Xym02b76,pengen kasih bintang 1 aja gara2 gak bisa chat lagi trs lama2 nambah ngelag gamenya,1,0,2.713.912,2026-04-07 19:58:28,,,2.713.912,ken kasih bintang aja gara bisa neg chat trs nambah ngelag gamenya,negatif,negatif
059c72a8-a8e5-43ef-85f5-cb457e2de1c0,Kinanty 09,https://play-lh.googleusercontent.com/a/ACg8ocJ4vYWeWmrOBERz19xxDeYVCG2FiVU88DQ6NTjd_MmfTV13Xg=mo,sangat seru,5,0,2.715.1115,2026-04-07 19:56:35,,,2.715.1115,seru,positif,positif
9d4092b9-4a3a-4ab1-a756-7268ca0c26df,Gustian Armadi,https://play-lh.googleusercontent.com/a/ACg8ocJu5kED7RnvSQxGX0iYlv-1-pvZMRmuuMj84zE13wZtBBZQCg=mo,"update yang sangat mengecewakan, saya tidak bisa chat dgn orang. game terasa sepi.",3,0,2.715.1115,2026-04-07 19:56:10,,,2.715.1115,update kecewa bisa neg chat dgn orang game sepi,netral,negatif
d89bbd9c-4b0c-48d1-9a87-4fe0326c67e1,Akun Ml,https://play-lh.googleusercontent.com/a/ACg8ocJqoN0IdSKNIXkeUTioah-BMZ4QkC8UW3UAjZUfcXQWeSbxxA=mo,jelek,1,1,2.715.1115,2026-04-07 19:55:26,,,2.715.1115,jelek,negatif,negatif
4f795b0a-7cc3-4417-a21e-c1515c815724,Fina Azka,https://play-lh.googleusercontent.com/a-/ALV-UjV0Hyk2LtwRr9-NI4nmZWZC3LTXlkuyFnC23_4orPpv_YE8c_Ox,sanggat bagus,5,0,2.714.1091,2026-04-07 19:52:32,,,2.714.1091,sanggat bagus,positif,positif
fa55d3ca-63ce-499c-9d60-4bc3115195a9,Keju Dan pizza,https://play-lh.googleusercontent.com/a/ACg8ocJB-AV9GJFc-omwAn3D0oSTj5sbft0UUYvnsa10-Z4DgYdRUw=mo,jaringan bagus tapi malah disconnect 😡🤬,1,0,,2026-04-07 19:50:51,,,,jaring bagus disconnect,negatif,positif
f8d6e442-e136-4923-891c-a3025d3a71b0,Amoy Amoy,https://play-lh.googleusercontent.com/a/ACg8ocKRe8Hpq0CjQdMp9H1Mwub5-bCFmp3nbqvTERclARaRfAUw1g=mo,roblox terbaik di dunia,5,0,,2026-04-07 19:47:56,,,,roblox baik dunia,positif,positif
41b33785-bb7e-480b-9feb-618296bba3ee,Hendra Adskhan Juanda,https://play-lh.googleusercontent.com/a-/ALV-UjU8j74BCX4drvpudS01jlpvylmp1vCg0upgkgFYHm3GFNjVpyg,gak bisa chat lagi di bedain lagi grup umurnya sistem jelek hacker masih banyak + masih gampang lag,1,1,2.715.1115,2026-04-07 19:46:59,,,2.715.1115,bisa neg chat bedain grup umur sistem jelek hacker gampang lag,negatif,negatif
6cc2e79d-0863-4580-a388-76c73cd618ec,Ririn Keisha,https://play-lh.googleusercontent.com/a/ACg8ocKzM9zxblpfsQZUIcsd8dvWN9QDnoz9SdjOlAi1J2uwxgmZjQ=mo,seru banget bisa main map sepuasnya tanpa download coba aja kalo gak ada Roblox pasti kita harus downloaddddd euyy,5,0,,2026-04-07 19:46:46,,,,seru banget main map puas download coba aja kalo ada neg roblox downloaddddd euyy,positif,positif
c8ebffb2-133e-40ae-8145-bdad0cc0df9b,Rizalis Acik,https://play-lh.googleusercontent.com/a/ACg8ocJa9Ei4gFR7usoe4l8XltWZZzW-Szv9OjUXqRJ-Z2DUiAx6mQ=mo,game ini sangat seru dan saya sangat suka game ini 👍,5,0,2.715.1115,2026-04-07 19:46:20,,,2.715.1115,game seru suka game,positif,positif
7bd31bd3-27aa-4d9e-b5cd-f5c2202d71ab,Ziofadli Putra,https://play-lh.googleusercontent.com/a/ACg8ocLDDvT_xq4vsz4l5h0YwnfUb0zJONxle1voJmNFjaUJ8-BAWw=mo,gue kasih bintang 1. kenapa karna padahal wifi gue lancar lah tiba tiba pas main nya ngelag malah tambah banyak lagi pengeluaran GB nya itu sebab saya rating 1 tolong juga fitur chat nya jadi saya tidak bisa main bareng,1,0,,2026-04-07 19:44:10,,,,gue kasih bintang karna wifi gue lancar pas main nya ngelag keluar nya rating tolong fitur chat nya bisa neg main bareng,negatif,negatif
39792e0d-31ef-411f-8748-6bf6361c5290,Moh Kholik,https://play-lh.googleusercontent.com/a/ACg8ocLTA_GmtepnJKmFBw8Zu5NniyHlQiL407_Ql-m7H0k4DbkS5BI=mo,yang seru Roblox,5,0,2.715.1115,2026-04-07 19:42:53,,,2.715.1115,seru roblox,positif,positif
afb46aed-a0a7-4d7d-9b78-62e7300101c1,haigs domino,https://play-lh.googleusercontent.com/a/ACg8ocJSQ_eLsTEoNF5t4R8mcdO_CUk1Ua8DqPKE02I0JKnIOlU5eg=mo,MAAAAAANNNNNNNNNTAAAAAP JAS JOS JIS 😁😁😁😁😁💯💯💯🎉🎉🎉👍👍👍👍👍👏👏👏👏👏🫶🫶🫶🫶 🫶,5,0,2.711.876,2026-04-07 19:42:24,,,2.711.876,maaaaaannnnnnnnntaaaaap jas jos jis ,positif,positif
dc0f68bc-1844-4dc5-9c9d-2f61df0d3f66,Sabila Salma,https://play-lh.googleusercontent.com/a/ACg8ocLEfa-J9FJeh7AeJ8t4WYa0MNZ0XlElK2V7zP8yr8jKUWqURw=mo,bagus game nya tapi harus pakai data atau wifi,2,0,,2026-04-07 19:39:49,,,,bagus game nya pakai data wifi,negatif,positif
f5e540b5-d444-49ed-955b-c56c2c93a9ab,Dzihni Nyuakss,https://play-lh.googleusercontent.com/a/ACg8ocJ1v0ybs8lidyHkoWlsx4xKlLnJDSITfv0u0Hmh_sDaxNPCiQ=mo,PLEASE DELETE THE GAME PAUSED NOTIFICATION IT'S VERY ANNOYING,1,0,2.715.1115,2026-04-07 19:39:19,,,2.715.1115,please delete the game paused notification very annoying,negatif,negatif
7cba2283-4b02-462c-aa46-d280e92ea98d,Rosamely,https://play-lh.googleusercontent.com/a/ACg8ocI_pDB3mlMSg_YK87VQC5bGQqqhyUjG-fwF_RsK6noYXhp9BQ=mo,lag ngelag server nya najisss,1,1,2.715.1115,2026-04-07 19:38:13,,,2.715.1115,lag ngelag server nya najisss,negatif,negatif
50794334-bef2-43d6-a8df-ddbba93d434c,Wilke Gigir,https://play-lh.googleusercontent.com/a/ACg8ocJkYDI_ziU0Kcz_XV6w1A6VxMlbaWjZhO4mGO1IrI7-7WNLyg=mo,game nya gak seru dan suka ngelegg annjjjj,1,0,2.710.707,2026-04-07 19:37:28,,,2.710.707,game nya seru neg suka ngelegg annjjjj,negatif,positif
90604cb1-495f-41bf-801b-9b3752ef0031,Araa Tandun,https://play-lh.googleusercontent.com/a/ACg8ocLCbTwtAR6J5AoUAA3Tn7-czil3GnEP5EU6BzeP57TKtap-eg=mo,hmmm ga tau tapii.... i love dti(dress to impress),4,0,2.715.1115,2026-04-07 19:37:11,,,2.715.1115,hmmm tau neg tapi love dti dress impress,positif,positif
19abf9c8-a6c3-47e5-a7e7-64248c66c4d2,Nizar ganteng,https://play-lh.googleusercontent.com/a/ACg8ocJKHhMzzZGK0f1xTLOgRfPvpnSi8C6VvL2P9S1rYTdj0yvu9g=mo,game nya jelek dah banyak bug update game yg gk jelas dan bikin kesel apalah mau main dengan tenang aja gk bisa kek nya mending pindah game sih kalo kata gw mah,1,0,,2026-04-07 19:35:28,,,,game nya jelek dah bug update game bikin kesel apa main tenang aja kek nya mending pindah game sih kalo mah,negatif,negatif
20876a29-75aa-480a-a606-133d5d22e509,Vinza Tubagus,https://play-lh.googleusercontent.com/a-/ALV-UjUixMrcgFScliVRrWpMMR4DwjGT67heD1Zz6HtWi3Os6FfbhKo,wow,5,0,2.715.1115,2026-04-07 19:32:19,,,2.715.1115,wow,positif,positif
5f556eeb-43b2-4360-867a-a08a557a859f,neila saadatunnisa,https://play-lh.googleusercontent.com/a/ACg8ocJLty8HPMVo_O51ZlQc1INlnD3knuVlcdd_2t9Vu_INR70W5A=mo,bagus sekali permainan nya loh ada banyak rintangan emang the best,5,0,2.711.876,2026-04-07 19:30:59,,,2.711.876,bagus main nya loh rintang emang the best,positif,positif
d6f8e503-55c1-4ac7-a1bc-2758c659fa8a,Anisa Dewi,https://play-lh.googleusercontent.com/a-/ALV-UjUdfHFeuY01jFcInwKYDWtlIeFxOlY7Avbb9yyuCLeTAsICe7E,Bagus,5,0,2.715.1115,2026-04-07 19:30:37,,,2.715.1115,bagus,positif,positif
51934875-807d-4628-bf14-23c92f63b7ac,Yanti Ana,https://play-lh.googleusercontent.com/a/ACg8ocLjKrn_wg0gMZ4AxfbHZGHkRUEmE9KQMQFmDxNfc0T8sWL2wA=mo,game nya seru tapi update nya gak seru padahal update yang dulu bagus bagus sekarang .... yahh mau gimana tidak semua game itu bagus berlama lama padahal aku kangen bisa chat plis Roblox Kembali seperti dulu 😥,5,0,,2026-04-07 19:28:41,,,,game nya seru update nya seru neg update bagus bagus yahh gimana semua neg game bagus lama kangen chat plis roblox,positif,positif
59728d8e-f6a5-4a1d-8ded-0b2d2fde44f6,Un Sari,https://play-lh.googleusercontent.com/a-/ALV-UjXUVfJzVAnEqL8kYfHsC-nI4LldsJ1ishEbDGRzY9r3tjgpioc9,game ya ngak gitu kasih rintangan tali dan avatar ya pemain bola beckam putara,5,0,,2026-04-07 19:28:17,,,,game ngak gitu kasih rintang tali avatar main bola beckam putara,positif,negatif
a81c81ea-df27-4a55-920f-23d56bc93628,Mirza messi,https://play-lh.googleusercontent.com/a-/ALV-UjX6naDenM9M0upxT4AWXjccjIfJCPZqJ26DqhkQs6in5OOMca0,bagus banget game nya,5,0,,2026-04-07 19:26:19,,,,bagus banget game nya,positif,positif
fe08f0a4-5a62-4917-9a2c-a0c67c4d2775,`Ninja Gacha` tuber,https://play-lh.googleusercontent.com/a-/ALV-UjWGM6s6yIn2QEgRnKsV9ULbG7rs2QZQi5XBQwAZrMx4STVVBCPY,bro Skrng Roblox gw bug,1,0,2.715.1115,2026-04-07 19:25:15,,,2.715.1115,bro skrng roblox bug,negatif,negatif
af6d0e6d-4543-4cae-ae24-9d4ad120bba3,Zane,https://play-lh.googleusercontent.com/a/ACg8ocJv7WJjxelW-u4Ln4uczMBNjSAmfw0kAFd4-7GsapylHs5FXA=mo,love Roblox,5,0,2.714.1096,2026-04-07 19:25:08,,,2.714.1096,love roblox,positif,positif
e5969b6d-ea98-4c9e-803d-ff11052c672d,Zxudren,https://play-lh.googleusercontent.com/a/ACg8ocLryLJ1dy0f7wq1w6H8xCSrxcD2-u7Dy5iM3sFKvaDE1hzqkQ=mo,gak bisa kah mb ny di turunkan lagi kasian sama hp nya yang gak kuat,1,0,2.715.1115,2026-04-07 19:22:50,,,2.715.1115,bisa neg kah turun kasi nya kuat neg,negatif,negatif
5b21f4f7-6895-47da-838e-d2c63f36ba80,muhammad syarif,https://play-lh.googleusercontent.com/a-/ALV-UjVUc9M6-8iQUEjwIXOMPgro38D467bWkrvVPcowU2AVJZOXkMV2,sangat keren,5,0,2.711.876,2026-04-07 19:21:34,,,2.711.876,keren,positif,positif
69c9d94e-44f8-41e3-b983-e8f1d8a75bff,joni martoni,https://play-lh.googleusercontent.com/a/ACg8ocIb1hXDusnHgM5B7IssHP0EUUjx1O0oIsIcBHfAPFDWW7KqDg=mo,aplikasi ini buruk. karena loading nya sangat lama. bahkan 10 menit,2,0,,2026-04-07 19:21:20,,,,aplikasi buruk loading nya menit,negatif,negatif
d20b4cde-dde9-4299-865e-c5e31c5b52d2,Lolo Ramadani,https://play-lh.googleusercontent.com/a/ACg8ocLBeRokJxBPVe7IHiGwSgb9N7UDVYUR7tiUKBFUzmrgp_rP0w=mo,"kadang Masi suka ada bug dikit dan baru hari ini pas saya mau masuk ke salah satu map ada tulisan ""menunggu server yang tersedia"" padahal mau main dan btw saya udah update, dan gabisa masuk padahal lagi mau main, tolong diperbaiki ya 🙏🏻😁👍🏻",4,2,2.715.1115,2026-04-07 19:20:50,,,2.715.1115,kadang mas suka bug dikit pas masuk salah map tulis tunggu server sedia main btw udah update gabisa masuk main tolong baik ,positif,positif
f594358a-08b4-4bf8-82a5-6e7955b57ab8,Ariano Lengkong04,https://play-lh.googleusercontent.com/a/ACg8ocLWgXFlXNm5ga6EDaJk0NCwwSS93j5VKnxPNTn_PnFD3UfTuA=mo,ini game bikin emosi kali masa masuk ke akun ngak bisa masuk aneh ini game,1,0,,2026-04-07 19:19:47,,,,game bikin emosi kali masuk akun ngak masuk aneh game,negatif,negatif
c4afa586-564f-420f-bc0e-e5f6e8db276c,Ramli Darmawan,https://play-lh.googleusercontent.com/a-/ALV-UjUJ2jf2Bp1hAJ_lda1xCSEhRLnDDqcCNK9xm6y4j0FzAOok-E_V,ngelag,5,0,2.715.1115,2026-04-07 19:15:51,,,2.715.1115,ngelag,positif,negatif
fe49aaf3-21ae-48f2-95cf-9c8010167489,Puput Wijayanti,https://play-lh.googleusercontent.com/a/ACg8ocKpI_-ZTTAxQZvUsC1h-QVi6UWKpX-8W0W3OPqFt3xsl-HoFQ=mo,bagus,5,0,,2026-04-07 19:14:20,,,,bagus,positif,positif
8b68d087-229d-47ec-806d-39b2da6467aa,Yovita 92,https://play-lh.googleusercontent.com/a-/ALV-UjXV4XUhJNfxv18Nz_QEELGObgVKt-pQetLLTE-caWC-Jri24Srh,game ini bagus di mainin bisa BUAT AVA KURUS 🗿APA LAGI BELI ROBUX BISE KOK AKU CUAMN SUKA SIH KALAU HARUS VERIFIKASI USIA SIALNYA AKU NGK SUKA ORANG SUS YANG SUKA KAYAK GINI AH IH JIJIK 🤢🗿,5,0,2.711.876,2026-04-07 19:12:27,,,2.711.876,game bagus mainin ava kurus apa beli robux bise cuamn suka sih verifikasi usia sial ngk suka orang sus suka kayak gin jijik,positif,negatif
